-1,0
-0.997998,1.78746e-39
-0.995996,3.84594e-39
-0.993994,6.4578e-39
-0.991992,9.98302e-39
-0.98999,1.49076e-38
-0.987988,2.19091e-38
-0.985986,3.19473e-38
-0.983984,4.6393e-38
-0.981982,6.72103e-38
-0.97998,9.72172e-38
-0.977978,1.40458e-37
-0.975976,2.02733e-37
-0.973974,2.92362e-37
-0.971972,4.21261e-37
-0.96997,6.06494e-37
-0.967968,8.72468e-37
-0.965966,1.25407e-36
-0.963964,1.80114e-36
-0.961962,2.58478e-36
-0.95996,3.7064e-36
-0.957958,5.31048e-36
-0.955956,7.60268e-36
-0.953954,1.08756e-35
-0.951952,1.55449e-35
-0.94995,2.22013e-35
-0.947948,3.16826e-35
-0.945946,4.51767e-35
-0.943944,6.43667e-35
-0.941942,9.16346e-35
-0.93994,1.3035e-34
-0.937938,1.85274e-34
-0.935936,2.63129e-34
-0.933934,3.73402e-34
-0.931932,5.29463e-34
-0.92993,7.5015e-34
-0.927928,1.06197e-33
-0.925926,1.5022e-33
-0.923924,2.12323e-33
-0.921922,2.9986e-33
-0.91992,4.23147e-33
-0.917918,5.96646e-33
-0.915916,8.4061e-33
-0.913914,1.18338e-32
-0.911912,1.66459e-32
-0.90991,2.3396e-32
-0.907908,3.2857e-32
-0.905906,4.6107e-32
-0.903904,6.46484e-32
-0.901902,9.05734e-32
-0.8999,1.26793e-31
-0.897898,1.77355e-31
-0.895896,2.47881e-31
-0.893894,3.46175e-31
-0.891892,4.8306e-31
-0.88989,6.73531e-31
-0.887888,9.38353e-31
-0.885886,1.30625e-30
-0.883884,1.81694e-30
-0.881882,2.52526e-30
-0.87988,3.5069e-30
-0.877878,4.86624e-30
-0.875876,6.74708e-30
-0.873874,9.3474e-30
-0.871872,1.29395e-29
-0.86987,1.78977e-29
-0.867868,2.47359e-29
-0.865866,3.41594e-29
-0.863864,4.71353e-29
-0.861862,6.49881e-29
-0.85986,8.95311e-29
-0.857858,1.23244e-28
-0.855856,1.69516e-28
-0.853854,2.32974e-28
-0.851852,3.19931e-28
-0.84985,4.38992e-28
-0.847848,6.0188e-28
-0.845846,8.24547e-28
-0.843844,1.12869e-27
-0.841842,1.54377e-27
-0.83984,2.10982e-27
-0.837838,2.88111e-27
-0.835836,3.93121e-27
-0.833834,5.35976e-27
-0.831832,7.30156e-27
-0.82983,9.93892e-27
-0.827828,1.35181e-26
-0.825826,1.83714e-26
-0.823824,2.49472e-26
-0.821822,3.38496e-26
-0.81982,4.58921e-26
-0.817818,6.21691e-26
-0.815816,8.41517e-26
-0.813814,1.13816e-25
-0.811812,1.53814e-25
-0.80981,2.07703e-25
-0.807808,2.80246e-25
-0.805806,3.77824e-25
-0.803804,5.08969e-25
-0.801802,6.85086e-25
-0.7998,9.21406e-25
-0.797798,1.23825e-24
-0.795796,1.66272e-24
-0.793794,2.23092e-24
-0.791792,2.99087e-24
-0.78979,4.0065e-24
-0.787788,5.36272e-24
-0.785786,7.17227e-24
-0.783784,9.58474e-24
-0.781782,1.27984e-23
-0.77978,1.70759e-23
-0.777778,2.27649e-23
-0.775776,3.03248e-23
-0.773774,4.03629e-23
-0.771772,5.36808e-23
-0.76977,7.13359e-23
-0.767768,9.47217e-23
-0.765766,1.25673e-22
-0.763764,1.66605e-22
-0.761762,2.20692e-22
-0.75976,2.92104e-22
-0.757758,3.86313e-22
-0.755756,5.10498e-22
-0.753754,6.74063e-22
-0.751752,8.89322e-22
-0.74975,1.17239e-21
-0.747748,1.54431e-21
-0.745746,2.03259e-21
-0.743744,2.67311e-21
-0.741742,3.51266e-21
-0.73974,4.6122e-21
-0.737738,6.05107e-21
-0.735736,7.93248e-21
-0.733734,1.03905e-20
-0.731732,1.35993e-20
-0.72973,1.77849e-20
-0.727728,2.324e-20
-0.725726,3.0344e-20
-0.723724,3.95879e-20
-0.721722,5.16065e-20
-0.71972,6.72199e-20
-0.717718,8.74871e-20
-0.715716,1.13774e-19
-0.713714,1.4784e-19
-0.711712,1.91953e-19
-0.70971,2.49029e-19
-0.707708,3.22817e-19
-0.705706,4.18134e-19
-0.703704,5.41161e-19
-0.701702,6.99825e-19
-0.6997,9.04285e-19
-0.697698,1.16754e-18
-0.695696,1.50623e-18
-0.693694,1.94162e-18
-0.691692,2.50086e-18
-0.68969,3.21859e-18
-0.687688,4.13898e-18
-0.685686,5.31832e-18
-0.683684,6.82821e-18
-0.681682,8.75976e-18
-0.67968,1.12287e-17
-0.677678,1.4382e-17
-0.675676,1.8406e-17
-0.673674,2.35372e-17
-0.671672,3.00746e-17
-0.66967,3.8397e-17
-0.667668,4.89833e-17
-0.665666,6.24382e-17
-0.663664,7.95252e-17
-0.661662,1.01207e-16
-0.65966,1.28698e-16
-0.657658,1.63524e-16
-0.655656,2.07608e-16
-0.653654,2.63366e-16
-0.651652,3.33831e-16
-0.64965,4.22811e-16
-0.647648,5.35079e-16
-0.645646,6.76616e-16
-0.643644,8.54906e-16
-0.641642,1.07931e-15
-0.63964,1.36153e-15
-0.637638,1.71617e-15
-0.635636,2.16144e-15
-0.633634,2.72007e-15
-0.631632,3.42034e-15
-0.62963,4.29745e-15
-0.627628,5.39516e-15
-0.625626,6.76783e-15
-0.623624,8.48296e-15
-0.621622,1.06242e-14
-0.61962,1.32953e-14
-0.617618,1.66247e-14
-0.615616,2.07711e-14
-0.613614,2.59309e-14
-0.611612,3.23465e-14
-0.60961,4.03172e-14
-0.607608,5.02117e-14
-0.605606,6.24845e-14
-0.603604,7.76946e-14
-0.601602,9.653e-14
